,Date,Product,Brand,Category,Quantity,Unit Price,Shipping Charges,Total Price,Billing Address,Seller Address,Shipping Address,Gender,Age,Mode,Prime,City Tiers (Customer),City Tiers (Seller),Weekday,Month
1338,2022-03-13,Spoons,Kraxta,Cookware,1.0,172.0,0.0,172.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Sunday,March
1339,2022-03-13,Knife Set,Solimo,Cookware,1.0,949.0,0.0,949.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Sunday,March
1340,2022-03-11,Curtains,Decoholic,Home and Decor,1.0,648.0,0.0,648.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1341,2022-03-11,Curtains,Decoholic,Home and Decor,1.0,574.0,0.0,1148.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1342,2022-03-11,Water Draining Tray,Almurat,Cookware,1.0,299.0,0.0,299.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1343,2022-03-11,Pan,Prestige,Cookware,1.0,1031.0,0.0,1031.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1344,2022-03-11,Electric Rice Cooker,Prestige,Cookware,1.0,2055.0,0.0,2055.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1345,2022-03-11,Spin Mop,Spotzero,Others,1.0,1349.0,0.0,1349.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1346,2022-03-11,Washing Machine Cover,Auto pearl,Others,1.0,596.0,0.0,596.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1347,2022-03-11,Refrigerator,Haier,Electronics,1.0,25990.0,0.0,25990.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1348,2022-03-11,Washing Machine,samsung,Electronics,1.0,23490.0,0.0,23490.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1349,2022-03-11,Foam Mattress,SleepX Ortho Plus,Home and Decor,1.0,13309.0,0.0,13309.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1350,2022-03-11,Handi Dia,Prestige,Others,1.0,1879.0,0.0,1879.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1351,2022-03-11,Rack,TNT ,Cookware,1.0,598.0,0.0,598.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1352,2022-03-11,Gas Stove,Butterfly,Cookware,1.0,2099.0,0.0,2099.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1353,2022-03-11,Water Purifier,V.Guard,Electronics,1.0,9894.0,0.0,9894.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1354,2022-03-11,Cooker,Prestige,Cookware,1.0,3099.0,0.0,3099.0,bengaluru,bengaluru,bengaluru,M,26,Credit Card,Yes,1,1,Friday,March
1355,2022-01-10,Sandals,Sparx,Clothing and Fashion,1.0,890.0,0.0,890.0,anantapur,anantapur,anantapur,M,26,Credit Card,Yes,3,3,Monday,January
1356,2022-06-01,Earbuds,Jabra,Electronics,1.0,17999.0,0.0,17999.0,anantapur,anantapur,anantapur,M,25,Credit Card,Yes,3,3,Wednesday,June
1357,2021-03-12,Laptop Table,Seventh Sky,Home and Decor,1.0,377.0,99.0,476.0,anantapur,anantapur,anantapur,M,25,Credit Card,Yes,3,3,Friday,March
1358,2021-02-25,Earbuds,Oneplus,Electronics,1.0,2999.0,0.0,2999.0,anantapur,anantapur,anantapur,M,25,Credit Card,Yes,3,3,Thursday,February
1359,2022-09-24,Lotion,BoroPlus,Personal Hygiene,1.0,177.68,0.0,130.05,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Saturday,September
1360,2022-09-25,T.shirt,Juneberry,Clothing and Fashion,1.0,475.24,0.0,499.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,September
1361,2022-09-25,T.Shirt,Juneberry,Clothing and Fashion,1.0,322.38,0.0,349.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,September
1362,2022-04-10,Leather Gym Gloves,XTRIM,Sports and Fitness,1.0,321.0,0.0,379.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,April
1363,2022-03-10,Plant Stand,Orchid Engineers,Home and Decor,1.0,1394.17,0.0,1561.47,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Thursday,March
1364,2022-10-16,Earphones,boAt,Electronics,1.0,293.76,0.0,349.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,October
1365,2022-05-10,Ball Pen,Cello,Stationeries,1.0,101.69,0.0,120.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Tuesday,May
1366,2022-09-24,Body lotion,Boroplus,Personal Hygiene,1.0,177.68,0.0,130.05,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Saturday,September
1367,2022-09-25,Tshirt,Juneberry,Clothing and Fashion,1.0,332.38,0.0,349.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,September
1368,2022-09-25,Tshirt,Juneberry,Clothing and Fashion,1.0,475.24,0.0,499.0,gwalior,gwalior,gwalior,F,54,Credit Card,Yes,2,2,Sunday,September
1369,2022-05-07,Book,Vani Prakashan,Stationeries,1.0,175.0,40.0,215.0,delhi,delhi,delhi,M,25,UPI,Yes,1,1,Saturday,May
1370,2022-01-07,Phone Case,Spigen,Electronics,1.0,507.63,0.0,599.0,delhi,delhi,delhi,M,25,UPI,Yes,1,1,Friday,January
1371,2022-11-01,Book,LexisNxis,Stationeries,1.0,299.0,0.0,299.0,indore,indore,indore,M,25,UPI,Yes,2,2,Tuesday,November
1372,2021-10-23,Phone Case,GiftKart,Electronics,1.0,292.37,40.0,385.0,indore,indore,indore,M,25,UPI,Yes,2,2,Saturday,October
1373,2021-09-07,Headphones,Philips,Electronics,1.0,275.42,40.0,365.0,indore,indore,indore,M,25,UPI,Yes,2,2,Tuesday,September
1374,2021-01-06,book,HaperCollins,Stationeries,1.0,963.0,0.0,963.0,indore,indore,indore,M,25,UPI,Yes,2,2,Wednesday,January
1375,2021-02-04,Book,R Prakashan,Stationeries,1.0,662.0,0.0,662.0,indore,indore,indore,M,25,UPI,Yes,2,2,Thursday,February
1376,2022-10-16,Educational Toy,Magicwand,Others,1.0,624.11,0.0,699.0,indore,indore,indore,M,25,UPI,Yes,2,2,Sunday,October
1377,2022-05-07,Pouch Bag,Kuber Industries,Stationeries,1.0,168.75,0.0,189.0,delhi,delhi,delhi,M,25,UPI,Yes,1,1,Saturday,May
1378,2020-09-10,Book,AWES,Stationeries,1.0,459.0,40.0,499.0,satna,satna,satna,M,26,UPI,No,3,3,Thursday,September
1379,2020-11-13,Laptop Bag,Skybags,Stationeries,1.0,761.86,0.0,899.0,satna,satna,satna,M,26,UPI,No,3,3,Friday,November
1380,2021-05-17,Microphone,JBL,Electronics,1.0,905.93,0.0,999.0,satna,satna,satna,M,26,UPI,No,3,3,Monday,May
1381,2021-05-22,Trackpants,VIMAL JONNEY,Clothing and Fashion,1.0,539.05,0.0,566.0,satna,satna,satna,M,26,UPI,No,3,3,Saturday,May
1382,2021-06-06,Table,Portronics,Home and Decor,1.0,1688.14,0.0,1992.0,satna,satna,satna,M,26,UPI,No,3,3,Sunday,June
1383,2021-06-06,Speaker,boAt,Electronics,1.0,2117.8,0.0,2299.0,satna,satna,satna,M,26,UPI,No,3,3,Sunday,June
1384,2021-06-06,Earphones,OnePlus,Electronics,1.0,1694.07,0.0,1999.0,satna,satna,satna,M,26,UPI,No,3,3,Sunday,June
1385,2021-07-13,Data Card,Airtel,Electronics,1.0,1863.56,0.0,2199.0,satna,satna,satna,M,26,UPI,No,3,3,Tuesday,July
1386,2021-07-28,Sling Bag ,Van Heusen,Clothing and Fashion,1.0,1279.66,0.0,1510.0,satna,satna,satna,M,26,UPI,No,3,3,Wednesday,July
1387,2022-02-13,Gond Jamun,Hakin Suleman's,Personal Hygiene,1.0,1523.81,0.0,1600.0,satna,satna,satna,M,26,UPI,No,3,3,Sunday,February
1388,2022-05-16,Earphones,boAt,Electronics,1.0,321.19,0.0,419.0,satna,satna,satna,M,26,UPI,No,3,3,Monday,May
1389,2022-07-08,Tempered Glass,Popio,Electronics,1.0,125.42,0.0,148.0,bengaluru,bengaluru,bengaluru,F,24,UPI,Yes,1,1,Friday,July
1390,2022-05-15,Back Cover,Buyfeb,Electronics,1.0,284.76,0.0,299.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Sunday,May
1391,2022-03-17,Foldable Ladder,Plantex,Home and Decor,1.0,3391.0,0.0,3799.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,March
1392,2022-06-02,Shelf Rack,Mil.Nil,Home and Decor,1.0,3627.12,0.0,4280.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,June
1393,2021-12-14,Sandals,YAHE PU,Clothing and Fashion,1.0,856.19,0.0,899.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Tuesday,December
1394,2021-12-14,Face Mask,Cenwell,Personal Hygiene,1.0,427.62,0.0,449.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Tuesday,December
1395,2021-02-11,Blanket,VAS Collection,Home and Decor,1.0,475.24,0.0,499.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,February
1396,2021-10-21,Toy,Snaptron,Others,1.0,2856.24,0.0,2713.38,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,October
1397,2021-10-21,Shoe Rack,Benesta,Home and Decor,1.0,758.04,0.0,849.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,October
1398,2021-09-25,Furniture Stand,Angelware,Home and Decor,1.0,151.69,0.0,179.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Saturday,September
1399,2021-09-25,Hooks,Anikaa,Home and Decor,1.0,445.54,0.0,499.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Saturday,September
1400,2021-07-31,Dumbbell,Fitsy,Sports and Fitness,1.0,2795.76,0.0,3299.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Saturday,July
1401,2021-06-26,kurta,Chikan,Clothing and Fashion,2.0,1045.0,0.0,1098.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Saturday,June
1402,2021-06-13,Coasters,Yellow Weaves,Home and Decor,1.0,1000.0,0.0,1000.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Sunday,June
1403,2021-10-06,Shirt,Symbol,Clothing and Fashion,1.0,362.86,0.0,381.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Wednesday,October
1404,2021-02-04,Oil,Coco soul,Food,1.0,163.81,0.0,172.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Thursday,February
1405,2021-02-01,Top,Illi London,Clothing and Fashion,1.0,475.24,0.0,499.0,nagpur,nagpur,nagpur,F,24,UPI,Yes,2,2,Monday,February
1406,2022-09-23,Book,Nalin Mehta,Stationeries,1.0,799.0,0.0,799.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Friday,September
1407,2022-09-19,Book,Kiran,Stationeries,1.0,235.0,0.0,235.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Monday,September
1408,2022-09-09,Laptop Stand,Gizga,Electronics,1.0,419.49,0.0,495.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Friday,September
1409,2022-07-29,Body Wash,Nivea,Personal Hygiene,1.0,168.64,0.0,199.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Friday,July
1410,2022-06-25,Marker Pen,Reynolds,Stationeries,1.0,246.61,0.0,291.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Saturday,June
1411,2022-08-05,Weighing Scale,beatXP,Electronics,1.0,490.18,0.0,549.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Friday,August
1412,2022-01-14,Book,Oliveboard,Stationeries,2.0,395.0,0.0,790.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Friday,January
1413,2022-01-01,Paper,JK Copier,Stationeries,2.0,227.68,0.0,510.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Saturday,January
1414,2022-07-10,Body Wash,Nivea,Personal Hygiene,1.0,92.37,0.0,109.0,jabalpur,jabalpur,jabalpur,M,23,UPI,No,3,3,Sunday,July
1415,2022-03-24,Biscuits,Nutella,Food,1.0,491.53,0.0,580.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Thursday,March
1416,2022-06-06,Moisturizer,Mamaearth,Personal Hygiene,1.0,253.39,0.0,253.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Monday,June
1417,2022-05-30,Lipstick,Maybelline,Clothing and Fashion,1.0,177.12,0.0,209.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Monday,May
1418,2022-10-05,Earphones,boAt,Electronics,1.0,338.14,0.0,399.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Wednesday,October
1419,2022-04-19,Deodrant,Yardley,Personal Hygiene,1.0,137.29,0.0,162.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Tuesday,April
1420,2021-10-26,Straightener,Vega,Electronics,1.0,549.15,0.0,648.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Tuesday,October
1421,2021-07-26,Sling Bag ,Lavie,Clothing and Fashion,1.0,360.17,0.0,425.0,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Monday,July
1422,2021-04-27,Shampoo,Sunsilk,Personal Hygiene,1.0,317.8,0.0,365.82,gwalior,gwalior,gwalior,M,24,UPI,Yes,2,2,Tuesday,April
1423,2022-10-21,Plant and Pot,Litleo,Home and Decor,1.0,311.61,40.0,389.0,noida,noida,noida,M,24,UPI,Yes,2,2,Friday,October
1424,2020-10-19,Wall Shelf,Home Sparkel,Home and Decor,1.0,846.62,0.0,760.0,noida,noida,noida,M,24,UPI,Yes,2,2,Monday,October
1425,2021-11-18,Protien powder,AS.IT.IS,Personal Hygiene,1.0,1504.24,0.0,1775.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Thursday,November
1426,2021-07-12,Protien powder,AS.IT.IS,Personal Hygiene,1.0,1504.24,0.0,1775.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Monday,July
1427,2021-08-10,Echo dot,Amazon,Electronics,1.0,1337.97,0.0,1578.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Tuesday,August
1428,2021-09-21,Protien powder,Bigmuscles,Personal Hygiene,1.0,1041.53,0.0,1229.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Tuesday,September
1429,2021-02-09,Protien powder,Zomato,Personal Hygiene,1.0,1355.93,0.0,1600.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Tuesday,February
1430,2021-02-09,Creatine,MuscleBlaze,Personal Hygiene,1.0,677.12,0.0,799.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Tuesday,February
1431,2021-07-27,Chip up Bar,Kore,Sports and Fitness,1.0,1088.14,0.0,1120.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Tuesday,July
1432,2022-05-01,Protien powder,AS.IT.IS,Personal Hygiene,1.0,2930.51,0.0,3458.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Sunday,May
1433,2022-09-01,Floor Cleaner,Asian Pains,Food,1.0,151.69,0.0,179.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Thursday,September
1434,2022-09-01,Face Masks,Vandelay,Personal Hygiene,1.0,380.0,0.0,399.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Thursday,September
1435,2022-09-01,Hair Dye,Biotique,Clothing and Fashion,1.0,155.08,0.0,549.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Thursday,September
1436,2022-02-13,Flip flops,DzVR,Clothing and Fashion,3.0,177.68,0.0,597.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Sunday,February
1437,2022-02-13,Keychain,SNDIA,Others,1.0,202.54,0.0,239.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Sunday,February
1438,2022-02-18,External HDD,Seagate,Electronics,1.0,4490.68,0.0,5299.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Friday,February
1439,2022-03-27,Book,Made Easy,Stationeries,2.0,243.5,0.0,487.0,ranchi,ranchi,ranchi,M,20,UPI,Yes,2,2,Sunday,March
1440,2022-03-27,Book,HarperOne,Stationeries,1.0,200.0,55.0,255.0,ranchi,ranchi,ranchi,M,20,UPI,Yes,2,2,Sunday,March
1441,2022-12-07,Protien powder,AS.IT.IS,Personal Hygiene,1.0,1503.39,0.0,1774.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Wednesday,December
1442,2022-07-17,Soya Chap,Desi Treat,Food,1.0,256.19,0.0,269.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Sunday,July
1443,2022-09-23,Back Cover,Apple,Electronics,1.0,232.2,0.0,274.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Friday,September
1444,2022-10-21,Book,Shee Iyer Publications,Stationeries,1.0,298.0,0.0,298.0,bhopal,bhopal,bhopal,M,20,UPI,Yes,2,2,Friday,October
1445,2022-08-10,Beauty,Plum Green,Personal Hygiene,1.0,355.94,0.0,297.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Wednesday,August
1446,2022-09-26,Mouse Pad,Tukzer,Electronics,1.0,380.5,0.0,449.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Monday,September
1447,2022-09-23,Concealer Oil,Maybelline,Personal Hygiene,1.0,167.8,0.0,198.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Friday,September
1448,2022-08-31,Mask,Dr. Sheth's,Personal Hygiene,1.0,304.24,0.0,359.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Wednesday,August
1449,2022-07-31,Face Serum,Minimalist,Personal Hygiene,1.0,482.2,0.0,569.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Sunday,July
1450,2022-07-10,Beauty,Everyuth,Personal Hygiene,1.0,110.17,0.0,130.0,gwalior,gwalior,gwalior,F,22,UPI,Yes,2,2,Sunday,July
1451,2020-07-10,Scrub,Everyuth,Personal Hygiene,1.0,143.22,0.0,169.0,gwalior,gwalior,gwalior,F,22,UPI,Yes,2,2,Friday,July
1452,2022-09-18,Face Mask,Lacto Calamine,Personal Hygiene,1.0,148.3,0.0,175.0,hydrabad,hydrabad,hydrabad,F,22,UPI,Yes,1,1,Sunday,September
1453,2022-10-26,Charger Cable,Lapster,Electronics,1.0,999.0,0.0,999.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Wednesday,October
1454,2020-12-26,Clutch,Baggit,Clothing and Fashion,1.0,592.37,0.0,699.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Saturday,December
1455,2020-09-21,Phone ,Oneplus,Electronics,1.0,23727.97,0.0,27999.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Monday,September
1456,2020-09-19,Beard Trimmer,Vega,Electronics,1.0,846.61,0.0,999.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Saturday,September
1457,2020-09-18,Ukelele Top,Kadence,Others,1.0,3388.98,0.0,3999.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Friday,September
1458,2021-02-11,Recording Mic,Maono,Electronics,1.0,3558.47,0.0,4199.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Thursday,February
1459,2021-10-09,Cushion,AVSHUB,Home and Decor,1.0,758.04,0.0,849.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Saturday,October
1460,2021-08-09,Lipstick,Maybelline,Clothing and Fashion,1.0,202.54,0.0,239.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Monday,August
1461,2021-06-20,Cricket Bat Cover,Balance,Sports and Fitness,1.0,1516.96,0.0,1699.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Sunday,June
1462,2021-06-20,Earphones,Ambrane,Electronics,1.0,313.56,0.0,370.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Sunday,June
1463,2021-06-20,Headphones,pTron,Electronics,1.0,719.49,0.0,849.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Sunday,June
1464,2022-08-22,Blender,PRUZI,Electronics,1.0,665.71,0.0,699.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Monday,August
1465,2022-08-18,Tea Bags,Organic,Food,1.0,202.86,0.0,213.0,navi mumbai,navi mumbai,navi mumbai,F,24,UPI,Yes,1,1,Thursday,August
1466,2022-06-07,Yoga Mat,Boldfit ,Sports and Fitness,1.0,699.0,0.0,699.0,navi mumbai,navi mumbai,navi mumbai,F,24,UPI,Yes,1,1,Tuesday,June
1467,2022-05-07,Speaker,boAt,Electronics,1.0,846.62,0.0,999.0,navi mumbai,navi mumbai,navi mumbai,F,24,UPI,Yes,1,1,Saturday,May
1468,2022-03-10,Kurta Set,Shopping Queen,Clothing and Fashion,1.0,951.43,0.0,999.0,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Thursday,March
1469,2022-11-03,Sunglasses,Lenskart,Clothing and Fashion,1.0,795.81,0.0,939.06,gwalior,gwalior,gwalior,F,24,UPI,Yes,2,2,Thursday,November
1470,2020-04-09,Mosquito Spray,HIT,Food,1.0,245.76,0.0,290.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Thursday,April
1471,2020-12-09,Tshirt,Katso,Clothing and Fashion,1.0,341.9,0.0,359.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Wednesday,December
1472,2020-12-09,Shirt,Amazon Brand,Clothing and Fashion,1.0,281.9,0.0,266.4,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Wednesday,December
1473,2021-12-14,Car Paint protection Film,Tufkote,Others,1.0,338.14,0.0,399.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Tuesday,December
1474,2021-08-16,Fairy Lights,Quance,Home and Decor,2.0,222.32,0.0,498.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Monday,August
1475,2021-08-16,Ballons,Camarilla,Others,1.0,490.68,0.0,579.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Monday,August
1476,2021-12-14,Epoxy Resin Kit,Shadow Art,Others,1.0,677.12,0.0,799.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Tuesday,December
1477,2021-12-14,Hand Powered Saw,FOM Thermo,Home and Decor,1.0,334.75,0.0,395.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Tuesday,December
1478,2022-04-17,Hairband,Karatcart,Clothing and Fashion,1.0,537.86,0.0,554.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Sunday,April
1479,2022-04-19,Sunglasses,Lenskart,Clothing and Fashion,1.0,634.75,0.0,749.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Tuesday,April
1480,2022-04-19,Headphone splitter,Redtech,Electronics,1.0,160.17,0.0,189.0,bhopal,bhopal,bhopal,M,24,UPI,Yes,2,2,Tuesday,April
1481,2022-07-06,Flip Flops,Sparx,Clothing and Fashion,1.0,436.6,0.0,489.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Wednesday,July
1482,2022-07-06,Curtain Lights,Desidiya,Home and Decor,2.0,490.18,0.0,1098.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Wednesday,July
1483,2022-07-06,CoviSelf Test Kit,Mylab,Personal Hygiene,1.0,339.28,0.0,380.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Wednesday,July
1484,2022-07-28,Lipstick,Maybelline,Clothing and Fashion,1.0,151.7,0.0,179.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Thursday,July
1485,2022-08-14,Lipstick,Maybelline,Clothing and Fashion,1.0,227.96,0.0,269.0,bhopal,bhopal,bhopal,M,24,Debit Card,Yes,2,2,Sunday,August
1486,2022-08-21,Sandwich Maker,Prestige,Electronics,1.0,1100.84,0.0,1299.0,bhopal,bhopal,bhopal,M,24,Debit Card,Yes,2,2,Sunday,August
1487,2022-11-09,Shoe Organizer,Amazonbasics,Home and Decor,1.0,558.47,0.0,659.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Wednesday,November
1488,2022-09-19,Fairy Lights,PESCA,Home and Decor,1.0,287.28,0.0,339.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Monday,September
1489,2022-09-19,Fairy Lights,Quace,Home and Decor,1.0,227.96,0.0,269.0,bhopal,bhopal,bhopal,M,24,Credit Card,Yes,2,2,Monday,September
1490,2022-10-26,Watch Strap,XMUXI,Electronics,1.0,677.12,0.0,799.0,pune,pune,pune,M,24,UPI,Yes,2,2,Wednesday,October
1491,2022-10-28,Back Cover,Egotude,Clothing and Fashion,1.0,160.16,0.0,189.0,pune,pune,pune,M,24,UPI,Yes,2,2,Friday,October
1492,2022-10-28,Shoe Cover,Galoshes,Clothing and Fashion,1.0,256.19,0.0,269.0,pune,pune,pune,M,24,UPI,Yes,2,2,Friday,October
1493,2020-12-14,Kashvi sarees georgette with blouse piece Saree (1552_ Multicoloured_ One Size); ,Kashvi,Clothing and Fashion,1.0,303.0,40.0,309.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Monday,December
1494,2020-09-12,Mermaid Ocean Women's Georgette Saree with Blouse Pcs (ME0268_Orange); ,Mermaid,Clothing and Fashion,1.0,738.15,40.0,738.15,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Saturday,September
1495,2020-03-12,Jaanvi fashion Women's Chiffon with Blouse Piece Womem's Saree (son.pari.1100.b_Red_Free Size); ,Jaanvi,Clothing and Fashion,1.0,531.0,40.0,531.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Thursday,March
1496,2020-03-12,"Parishkaar Tex Women's Georgette Printed Saree with Blouse Piece (PR.GE.38, Pink); ",Parishkaar,Clothing and Fashion,1.0,625.0,66.0,625.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Thursday,March
1497,2020-11-17,Georgate Printed Saree Dark Blue; ,Georgate,Clothing and Fashion,1.0,348.0,0.0,348.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Tuesday,November
1498,2020-10-29,DD RETAILS Double Layer Wall Mounted Kitchen Rack Kitchen Accessories Organizer Stainless Steel Wall Shelf (Silver); ,DD,Cookware,1.0,699.0,40.0,699.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Thursday,October
1499,2020-10-28,Ahmedabad Cotton Comfort Floral Cotton Double Bedsheet with 2 Pillow Covers; ,Ahmedabad,Clothing and Fashion,1.0,569.0,40.0,569.0,chennai ,chennai ,chennai ,F,54,UPI,Yes,1,1,Wednesday,October
